PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20251250;12;2025;8448861;1;2;1;70;;1;428.6730277;76;;1;3;4;;;;48;1423500;1;;2;1;8;4;1;2;2;;2;;9313;9313;41;4111
20251250;12;2025;8448864;1;1;1;70;;1;643.98688386;76;;1;12;1;;;;48;1423500;1;;24;0;6;1;10;2;2;;2;;5329;5329;47;4773
20251250;12;2025;8448864;1;3;1;70;;1;643.98688386;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448865;1;1;1;70;;1;536.8586674;76;1;;;;;1;;40;1400000;1;;96;0;4;1;10;2;2;;2;;.;9333;52;5224
20251250;12;2025;8448865;1;2;1;70;;1;536.8586674;76;1;;;;;;;;;1;;3;0;4;4;2;2;2;;2;;.;5120;56;5612
20251250;12;2025;8448866;1;2;1;70;;1;391.05101954;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448866;1;5;1;70;;1;391.05101954;76;1;;;;;1;;40;1600000;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448868;1;2;1;70;;1;253.31569552;76;1;;;;;;;;;1;;240;0;7;1;6;2;2;;2;;.;5113;55;5511
20251250;12;2025;8448871;1;1;1;70;;1;893.06535194;76;;1;18;1;;;;48;1423500;1;;9;0;8;1;10;2;2;;2;;9621;5414;80;8010
20251250;12;2025;8448871;1;2;1;70;;1;893.06535194;76;1;;;;;;;;;1;;12;0;2;4;1;2;2;;2;;.;5131;56;5611
20251250;12;2025;8448872;1;1;1;70;;1;401.54936266;76;1;;;;;;;;;1;;300;0;5;1;10;2;3;;2;;.;5414;94;9499
20251250;12;2025;8448886;1;1;1;70;76;1;1010.1009653;76;1;;;;;;;;;1;;12;0;2;1;7;2;2;;2;;.;3115;38;3811
20251250;12;2025;8448889;1;2;1;70;76;1;1273.3883023;76;1;;;;;;;;;1;;2;0;8;3;1;2;2;;2;;.;5311;97;9700
20251250;12;2025;8448889;1;3;1;70;76;1;1273.3883023;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448890;1;1;1;70;76;1;1287.3334136;76;1;;;;;;;;;1;;60;0;5;2;4;2;3;;2;;.;9112;84;8424
20251250;12;2025;8448891;1;1;1;70;76;1;1318.1962075;76;1;;;;;;;;;1;;252;0;4;5;2;2;2;;2;;.;1221;46;4652
20251250;12;2025;8448893;1;1;1;70;76;1;960.41678202;76;1;;;;;;;;;1;;216;1;3;1;10;2;2;;2;;.;9112;78;7810
20251250;12;2025;8448893;1;2;1;70;76;1;960.41678202;76;1;;;;;;;;;1;;216;1;3;4;1;2;2;;2;;.;9411;56;5619
20251250;12;2025;8448894;1;1;1;70;76;1;1102.506615;76;1;;;;;;;;;1;;600;0;3;3;1;2;2;;2;;.;9111;97;9700
20251250;12;2025;8448894;1;5;1;70;76;1;1102.506615;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448895;1;2;1;70;76;1;834.38867265;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448896;1;1;1;70;76;1;1656.3449462;76;1;;;;;1;;24;800000;1;;2;0;8;4;1;2;2;;2;;.;2359;85;8559
20251250;12;2025;8448897;1;1;1;70;76;1;1269.469183;76;1;;;;;;;;;1;;360;0;4;3;1;2;2;;2;;.;9111;97;9700
20251250;12;2025;8448898;1;2;1;70;76;1;1963.8615651;76;1;;;;;2;5;;1423500;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448902;1;1;1;70;76;1;1068.7868439;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448902;1;3;1;70;76;1;1068.7868439;76;1;;;;;;;;;1;;480;0;5;4;1;2;2;;2;;.;5212;56;5619
20251250;12;2025;8448903;1;2;1;70;76;1;664.05591259;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448904;1;2;1;70;76;1;1547.4939845;76;1;;;;;;;;;1;;8;0;4;1;4;2;2;;2;;.;9112;56;5619
20251250;12;2025;8448904;1;3;1;70;76;1;1547.4939845;76;;1;4;1;;;;16;400000;2;;;;;;;;2;;2;;5223;;;
20251250;12;2025;8448905;1;2;1;70;76;1;1935.8300489;76;1;;;;;1;;40;1423500;1;;24;0;7;4;1;2;2;;2;;.;9411;56;5619
20251250;12;2025;8448907;1;2;1;70;76;1;1224.3765457;76;1;;;;;;;;;1;;96;0;3;1;2;2;2;;2;;.;8153;14;1410
20251250;12;2025;8448908;1;1;1;70;76;1;1549.106853;76;;1;104;3;;;;40;1423500;1;;48;0;6;4;4;2;3;;2;;5311;9621;49;4923
20251250;12;2025;8448908;1;3;1;70;76;1;1549.106853;76;1;;;;;2;3;;1423500;1;;1;2;4;1;8;2;2;;1;800000;.;5414;70;7020
20251250;12;2025;8448908;1;4;1;70;76;1;1549.106853;76;;1;12;1;;;;25;1000000;1;;40;0;9;1;4;2;2;;2;;5311;5223;47;4723
20251250;12;2025;8448908;1;5;1;70;76;1;1549.106853;76;;1;26;1;;;;40;1423500;2;;;;;;;;2;;2;;5223;;;
20251250;12;2025;8448909;1;2;1;70;76;1;1039.0236497;76;;1;8;1;;;;48;1423500;1;;4;0;6;1;5;2;2;;2;;5223;5131;56;5619
20251250;12;2025;8448909;1;3;1;70;76;1;1039.0236497;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448914;1;2;1;70;76;1;893.88757207;76;1;;;;;;;;;1;;12;0;3;4;1;2;2;;2;;.;5223;45;4541
20251250;12;2025;8448914;1;3;1;70;76;1;893.88757207;76;;1;24;1;;;;48;1423500;2;;;;;;;;2;;2;;5223;;;
20251250;12;2025;8448914;1;4;1;70;76;1;893.88757207;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448915;1;2;1;70;76;1;1693.1336854;76;1;;;;;;;;;1;;504;0;6;4;1;2;2;;2;;.;9411;56;5619
20251250;12;2025;8448916;1;2;1;70;76;1;335.32771588;76;1;;;;;1;;40;1600000;1;;2;0;9;1;4;2;2;;2;;.;5120;56;5619
20251250;12;2025;8448917;1;2;1;70;76;1;211.60231412;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448920;1;3;1;70;76;1;984.56245803;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448925;1;2;1;70;76;1;988.12808553;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448932;1;3;1;70;76;1;924.48063974;76;1;;;;;;;;;1;;1;0;9;2;10;2;2;;2;;.;0310;84;8422
20251250;12;2025;8448932;1;4;1;70;76;1;924.48063974;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448932;1;5;1;70;76;1;924.48063974;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448950;1;3;1;70;76;1;1431.4033168;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448954;1;3;1;70;76;1;1291.4557521;76;;1;6;1;;;;50;1423500;1;;12;0;8;7;2;2;2;;2;;3339;9211;01;0123
20251250;12;2025;8448954;1;4;1;70;76;1;1291.4557521;76;1;;;;;;;;;1;;600;0;4;1;3;2;2;;2;;.;5120;56;5611
20251250;12;2025;8448963;1;1;1;70;76;1;1016.5815188;76;1;;;;;;;;;1;;60;0;4;4;2;2;2;;2;;.;5223;47;4711
20251250;12;2025;8448963;1;2;1;70;76;1;1016.5815188;76;1;;;;;;;;;1;;144;0;7;1;10;2;2;;2;;.;9313;41;4111
20251250;12;2025;8448965;1;1;1;70;76;1;937.22529528;76;1;;;;;2;4;;1423500;1;;48;0;4;3;1;2;2;;2;;.;5322;97;9700
20251250;12;2025;8448969;1;1;1;70;76;1;1960.2723322;76;;1;4;1;;;;48;1600000;1;;1;0;8;1;10;2;2;;2;;9112;9112;86;8610
20251250;12;2025;8448972;1;2;1;70;76;1;2093.0325871;76;1;;;;;;;;;1;;6;0;7;4;1;2;2;;2;;.;5212;47;4781
20251250;12;2025;8448973;1;2;1;70;76;1;204.22440342;76;1;;;;;;;;;1;;4;2;3;1;10;2;1;1;2;;.;1212;31;3110
20251250;12;2025;8448975;1;2;1;70;76;1;1531.0520106;76;1;;;;;1;;44;1423500;1;;36;0;6;4;1;2;2;;2;;.;5142;96;9602
20251250;12;2025;8448978;1;1;1;70;76;1;1786.956026;76;1;;;;;;;;;1;;96;0;6;1;3;2;3;;2;;.;5414;68;6820
20251250;12;2025;8448978;1;2;1;70;76;1;1786.956026;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448978;1;3;1;70;76;1;1786.956026;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448979;1;2;1;70;76;1;213.90786948;76;1;;;;;;;;;1;;84;2;3;4;10;2;2;;2;;.;9520;92;9200
20251250;12;2025;8448980;1;4;1;70;76;1;334.30426996;76;1;;;;;;;;;1;;24;1;4;4;1;2;2;;2;;.;7421;95;9521
20251250;12;2025;8448980;1;5;1;70;76;1;334.30426996;76;1;;;;;;;;;1;;720;0;4;3;1;2;2;;2;;.;9111;97;9700
20251250;12;2025;8448981;1;1;1;70;76;1;1606.6719348;76;1;;;;;;;;;1;;362;0;5;1;10;2;3;;2;;.;9621;22;2229
20251250;12;2025;8448982;1;1;1;70;76;1;1693.8512928;76;1;;;;;;;;;1;;264;0;5;1;7;2;3;;2;;.;5243;47;4771
20251250;12;2025;8448982;1;2;1;70;76;1;1693.8512928;76;1;;;;;;;;;1;;128;0;3;4;1;2;2;;2;;.;2359;85;8559
20251250;12;2025;8448983;1;1;1;70;76;1;1829.8905331;76;1;;;;;;;;;1;;25;0;5;1;10;2;3;;2;;.;5414;80;8010
20251250;12;2025;8448983;1;2;1;70;76;1;1829.8905331;76;1;;;;;;;;;1;;180;0;3;1;10;2;2;;2;;.;1420;47;4773
20251250;12;2025;8448987;1;3;1;70;76;1;308.39990342;76;;1;1;1;;;;44;1423500;2;;;;;;;;2;;2;;2149;;;
20251250;12;2025;8448988;1;1;1;70;76;1;237.67541053;76;1;;;;;;;;;1;;240;0;5;2;10;2;3;;2;;.;5412;84;8423
20251250;12;2025;8448988;1;2;1;70;76;1;237.67541053;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448989;1;2;1;70;76;1;2413.0586373;76;1;;;;;;;;;1;;120;0;5;1;7;2;3;;2;;.;4225;65;6523
20251250;12;2025;8448989;1;3;1;70;76;1;2413.0586373;76;1;;;;;;;;;1;;240;0;3;2;9;2;2;;2;;.;4415;84;8412
20251250;12;2025;8448989;1;4;1;70;76;1;2413.0586373;76;1;;;;;;;;;1;;240;0;4;3;1;2;2;;2;;.;9111;97;9700
20251250;12;2025;8448990;1;1;1;70;76;1;917.10735413;76;1;;;;;;;;;1;;408;0;5;2;10;2;3;;2;;.;3351;52;5229
20251250;12;2025;8448991;1;1;1;70;76;1;1143.3496226;76;1;;;;;;;;;1;;60;0;4;4;1;2;3;;2;;.;3334;68;6820
20251250;12;2025;8448991;1;2;1;70;76;1;1143.3496226;76;1;;;;;;;;;1;;144;0;5;1;10;2;3;;2;;.;3311;64;6412
20251250;12;2025;8448994;1;2;1;70;76;1;1074.4213801;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8448998;1;1;1;70;76;1;1314.3833488;76;;1;4;1;;;;48;1423500;1;;1;0;8;1;4;2;2;;2;;9313;9313;41;4111
20251250;12;2025;8449000;1;1;1;70;76;1;930.00851351;76;;1;2;2;;;;44;1423500;1;;0;2;8;4;10;2;2;;1;2000000;3412;3412;94;9499
20251250;12;2025;8449002;1;3;1;70;76;1;123.50080124;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449006;1;4;1;70;76;1;280.82410667;76;1;;;;;2;4;;1423500;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449007;1;1;1;70;76;1;856.89169854;76;1;;;;;;;;;1;;480;0;3;4;1;2;2;;2;;.;9121;96;9601
20251250;12;2025;8449008;1;1;1;70;76;1;1444.9442698;76;1;;;;;;;;;1;;60;0;7;4;1;2;2;;2;;.;5223;47;4711
20251250;12;2025;8449008;1;2;1;70;76;1;1444.9442698;76;1;;;;;;;;;1;;48;0;5;1;4;2;3;;2;;.;5414;68;6820
20251250;12;2025;8449008;1;4;1;70;76;1;1444.9442698;76;1;;;;;;;;;1;;180;0;7;7;5;2;2;;2;;.;9211;01;0113
20251250;12;2025;8449010;1;2;1;70;76;1;969.26179169;76;1;;;;;;;;;1;;240;0;4;4;1;2;2;;2;;.;9121;96;9601
20251250;12;2025;8449010;1;3;1;70;76;1;969.26179169;76;1;;;;;;;;;1;;3;0;3;4;1;2;2;;2;;.;7363;32;3212
20251250;12;2025;8449011;1;1;1;70;76;1;1089.9893143;76;1;;;;;;;;;1;;120;0;4;2;10;2;3;;2;;.;5412;84;8423
20251250;12;2025;8449011;1;2;1;70;76;1;1089.9893143;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449011;1;3;1;70;76;1;1089.9893143;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449013;1;2;1;70;76;1;1009.2754591;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449014;1;1;1;70;76;1;1396.7078869;76;;1;12;1;;;;48;1423500;1;;3;0;7;1;5;2;2;;2;;3513;3513;47;4741
20251250;12;2025;8449014;1;3;1;70;76;1;1396.7078869;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449015;1;1;1;70;76;1;911.13587771;76;;1;2;1;;;;44;900000;2;;;;;;;;2;;2;;2512;;;
20251250;12;2025;8449016;1;1;1;70;76;1;1143.3496226;76;1;;;;;;;;;1;;48;0;5;1;6;2;3;;2;;.;1420;47;4731
20251250;12;2025;8449016;1;2;1;70;76;1;1143.3496226;76;1;;;;;;;;;1;;50;0;5;1;6;2;3;;2;;.;1420;47;4731
20251250;12;2025;8449020;1;1;1;70;76;1;1084.503556;76;1;;;;;;;;;1;;128;0;4;2;10;2;2;;2;;.;2221;86;8610
20251250;12;2025;8449024;1;1;1;70;76;1;1016.5815188;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449024;1;2;1;70;76;1;1016.5815188;76;1;;;;;;;;;1;;7;0;3;4;10;2;1;1;2;;.;2153;36;3600
20251250;12;2025;8449025;1;3;1;70;76;1;924.02026834;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449030;1;1;1;70;76;1;1440.625173;76;1;;;;;;;;;1;;156;0;4;1;2;2;2;;2;;.;9412;56;5611
20251250;12;2025;8449031;1;2;1;70;76;1;1016.5815188;76;1;;;;;;;;;1;;7;0;2;1;4;2;2;;2;;.;5131;56;5611
20251250;12;2025;8449032;1;1;1;70;76;1;1259.5502676;76;1;;;;;;;;;1;;17;0;4;1;4;2;3;;2;;.;8153;14;1410
20251250;12;2025;8449032;1;4;1;70;76;1;1259.5502676;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449034;1;1;1;70;76;1;1822.2126813;76;1;;;;;2;5;;1423500;1;;0;2;4;1;2;2;2;;1;500000;.;8323;49;4921
20251250;12;2025;8449034;1;2;1;70;76;1;1822.2126813;76;1;;;;;;;;;1;;12;0;3;4;1;2;2;;2;;.;5243;47;4755
20251250;12;2025;8449043;1;2;1;70;76;1;1396.7087656;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449043;1;3;1;70;76;1;1396.7087656;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449044;1;4;1;70;76;1;1347.0086332;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449049;1;1;1;70;76;1;1369.5918911;76;1;;;;;;;;;1;;127;0;5;2;10;2;3;;2;;.;2310;85;8544
20251250;12;2025;8449049;1;2;1;70;76;1;1369.5918911;76;1;;;;;;;;;1;;780;0;3;1;8;2;2;;2;;.;4120;41;4111
20251250;12;2025;8449049;1;3;1;70;76;1;1369.5918911;76;1;;;;;;;;;1;;170;0;3;1;3;2;2;;2;;.;5223;47;4774
20251250;12;2025;8449050;1;2;1;70;76;1;1126.9253163;76;1;;;;;;;;;1;;78;0;8;1;3;2;2;;2;;.;2411;68;6810
20251250;12;2025;8449051;1;2;1;70;76;1;1176.8955408;76;1;;;;;;;;;1;;60;0;5;2;10;2;3;;2;;.;5412;84;8423
20251250;12;2025;8449051;1;3;1;70;76;1;1176.8955408;76;1;;;;;;;;;1;;36;0;5;2;10;2;3;;2;;.;5412;84;8423
20251250;12;2025;8449053;1;1;1;70;76;1;1536.988093;76;1;;;;;;;;;1;;360;0;9;4;1;2;2;;2;;.;7531;14;1410
20251250;12;2025;8449061;1;3;1;70;81;1;254.20442651;81;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449064;1;2;1;70;81;1;267.08047654;81;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449065;1;1;1;70;81;1;320.26257696;81;;1;32;1;;;;40;4000000;1;;8;0;8;1;10;2;2;;2;;7233;7233;09;0910
20251250;12;2025;8449067;1;1;1;70;81;1;184.13694245;81;1;;;;;;;;;1;;120;0;3;1;6;2;2;;2;;.;2341;85;8530
20251250;12;2025;8449068;1;2;1;70;81;1;238.27104748;81;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449068;1;3;1;70;81;1;238.27104748;81;1;;;;;2;4;;1400000;1;;3;0;3;1;3;2;2;;2;;.;5329;47;4773
20251250;12;2025;8449072;1;1;1;70;81;1;192.55838881;81;;1;24;3;;;;48;2000000;1;;6;0;3;3;1;2;2;;2;;5311;9111;97;9700
20251250;12;2025;8449073;1;3;1;70;81;1;431.00805175;81;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449078;1;2;1;70;85;1;342.16653406;85;1;;;;;;;;;1;;144;0;4;4;1;2;2;;2;;.;8324;49;4921
20251250;12;2025;8449079;1;1;1;70;85;1;399.19428974;85;;1;4;1;;;;48;1400000;1;;1;0;6;1;5;2;2;;1;800000;5223;5131;56;5611
20251250;12;2025;8449080;1;2;1;70;85;1;363.671496;85;1;;;;;;;;;1;;48;0;5;1;7;2;3;;2;;.;3322;64;6411
20251250;12;2025;8449080;1;3;1;70;85;1;363.671496;85;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449082;1;2;1;70;85;1;403.36163913;85;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449084;1;2;1;70;85;1;401.27796443;85;1;;;;;;;;;1;;12;0;8;1;10;2;2;;2;;.;5230;92;9200
20251250;12;2025;8449085;1;2;1;70;85;1;321.40704245;85;1;;;;;;;;;1;;72;0;3;1;2;2;2;;2;;.;5120;56;5611
20251250;12;2025;8449085;1;3;1;70;85;1;321.40704245;85;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449086;1;3;1;70;85;1;303.05958;85;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449087;1;1;1;70;85;1;303.05958;85;1;;;;;;;;;1;;104;0;4;4;1;2;2;;2;;.;9111;81;8121
20251250;12;2025;8449088;1;1;1;70;85;1;332.66190811;85;1;;;;;;;;;1;;52;0;4;1;10;2;3;;2;;.;8332;06;0610
20251250;12;2025;8449088;1;2;1;70;85;1;332.66190811;85;1;;;;;;;;;1;;204;0;4;1;3;2;2;;2;;.;9412;56;5611
20251250;12;2025;8449090;1;1;1;70;85;1;347.38956493;85;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449091;1;1;1;70;85;1;317.93425129;85;1;;;;;;4;;3000000;1;;4;0;8;1;9;2;3;;2;;.;8342;42;4290
20251250;12;2025;8449091;1;2;1;70;85;1;317.93425129;85;1;;;;;;;;;1;;360;0;8;1;7;2;2;;2;;.;5223;46;4620
20251250;12;2025;8449091;1;3;1;70;85;1;317.93425129;85;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449093;1;1;1;70;85;1;303.05958;85;1;;;;;;;;;1;;240;0;8;2;9;2;3;;2;;.;7411;35;3513
20251250;12;2025;8449093;1;2;1;70;85;1;303.05958;85;;1;40;1;;;;30;1423500;1;;12;0;3;4;1;2;2;;2;;9111;9111;81;8121
20251250;12;2025;8449093;1;3;1;70;85;1;303.05958;85;;1;8;1;;;;44;1423500;1;;2;0;8;1;6;2;2;;1;1423500;5414;9321;10;1040
20251250;12;2025;8449102;1;1;1;70;86;1;148.54593782;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449102;1;3;1;70;86;1;148.54593782;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449104;1;2;1;70;86;1;57.641034186;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449106;1;4;1;70;86;1;58.223266854;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449106;1;6;1;70;86;1;58.223266854;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449106;1;8;1;70;86;1;58.223266854;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449107;1;2;1;70;86;1;58.223266854;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449107;1;3;1;70;86;1;58.223266854;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449107;1;4;1;70;86;1;58.223266854;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449108;1;2;1;70;86;1;189.4545564;86;;1;8;4;;;;40;1500000;1;;2;0;8;4;10;2;2;;2;;4311;4311;84;8412
20251250;12;2025;8449109;1;1;1;70;86;1;221.35571919;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449110;1;2;1;70;86;1;160.39623011;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449111;1;2;1;70;86;1;90.064115915;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449111;1;3;1;70;86;1;90.064115915;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449115;1;1;1;70;86;1;228.69394202;86;1;;;;;;;;;1;;14;5;2;4;5;2;2;;2;;.;5223;46;4645
20251250;12;2025;8449117;1;3;1;70;86;1;58.223266854;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449117;1;4;1;70;86;1;58.223266854;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449118;1;1;1;70;86;1;356.55970788;86;;1;2;2;;;;50;1900000;1;;11;5;8;4;10;2;2;;2;;2422;2422;84;8412
20251250;12;2025;8449119;1;1;1;70;86;1;357.33428441;86;;1;3;1;;;;48;2100000;1;;5;5;2;4;9;2;2;;2;;2142;2142;42;4210
20251250;12;2025;8449120;1;2;1;70;86;1;295.60021879;86;1;;;;;;;;;1;;72;5;3;4;1;2;2;;2;;.;9111;81;8121
20251250;12;2025;8449124;1;1;1;70;88;1;49.965343985;88;;1;3;1;;;;48;1800000;1;;3;3;9;1;4;2;2;;2;;5223;5223;47;4773
20251250;12;2025;8449125;1;1;1;70;88;1;81.146275869;88;;1;3;4;;;;48;2000000;1;;0;3;8;4;2;2;2;;1;6000000;3123;3123;41;4111
20251250;12;2025;8449126;1;1;1;70;88;1;45.273110835;88;;1;8;1;;;;48;1600000;1;;2;5;6;1;4;2;2;;2;;5223;5223;46;4642
20251250;12;2025;8449126;1;5;1;70;88;1;45.273110835;88;;1;4;1;;;;48;2000000;1;;1;4;6;1;8;2;2;;2;;8332;8332;61;6110
20251250;12;2025;8449127;1;1;1;70;88;1;49.007233968;88;1;;;;;;;;;1;;120;5;5;1;4;2;3;;2;;.;8332;47;4711
20251250;12;2025;8449135;1;1;1;70;88;1;56.165309307;88;1;;;;;;;;;1;;120;5;7;1;2;2;2;;2;;.;5223;32;3290
20251250;12;2025;8449147;1;3;1;70;91;1;70.233803499;91;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449148;1;3;1;70;91;1;70.233803499;91;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449150;1;1;1;70;91;1;70.233803499;91;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449150;1;3;1;70;91;1;70.233803499;91;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449150;1;4;1;70;91;1;70.233803499;91;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449151;1;1;1;70;91;1;491.63662449;91;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449152;1;2;1;70;91;1;71.332590541;91;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449161;1;3;1;70;94;1;83.764465697;94;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449161;1;4;1;70;94;1;83.764465697;94;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449164;1;2;1;70;94;1;64.238576835;94;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449167;1;2;1;70;94;1;91.617384356;94;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449167;1;3;1;70;94;1;91.617384356;94;;1;4;4;;;;48;2000000;2;;;;;;;;2;;2;;5223;;;
20251250;12;2025;8449167;1;4;1;70;94;1;91.617384356;94;1;;;;;1;;48;1600000;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449169;1;2;1;70;94;1;40.87909435;94;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449172;1;1;1;70;94;1;35.120314473;94;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8449174;1;2;1;70;95;1;95.136330478;95;1;;;;;;;;;1;;60;0;4;4;2;2;2;;2;;.;8131;20;2023
20251250;12;2025;8449175;1;1;1;70;95;1;118.29851791;95;1;;;;;2;5;;1423500;1;;240;0;4;4;1;2;2;;2;;.;3123;41;4111
20251250;12;2025;8449176;1;3;1;70;95;1;143.97286765;95;1;;;;;;;;;1;;48;2;4;3;1;2;2;;2;;.;9111;97;9700
20251250;12;2025;8449178;1;5;1;70;95;1;111.53005454;95;;1;1;1;;;;48;400000;1;;1;0;4;4;1;2;2;;2;;5223;9111;81;8121
20251250;12;2025;8449179;1;2;1;70;95;1;146.03882692;95;;1;1;1;;;;40;900000;2;;;;;;;;2;;2;;5131;;;
