PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20251252;12;2025;8470102;1;1;1;60;;2;1437.7252253;50;1;910;1;2;2;6;1;;1;;1;2;1;1;4;1;;1;1;1;1;1;2;4124026;2;;2;;;2;;2;;1;450000;2;;2;;;2;;;1;57500;2;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;70;;;60;2;;10;7;;1;;1;2;1;8;1;1;1;0;12;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;7;;60;1;;1;4124026;09;0910;9313
20251252;12;2025;8470103;1;1;1;60;;2;783.06008487;50;1;141;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;10000000;12;0;200000;200000;300000;0;20000;15000000;2000000;0;2;;2;;;;2;;;2;;600000;1;7280000;3;;3;2;12;48;;;48;;;1;8;;2;;2;;;;2;2;1;0;1;7;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;10;5;;1;600000;01;0141;6121
20251252;12;2025;8470106;1;1;1;60;;2;783.06008487;50;1;141;2;;;;;;;;;;;;360;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;30000000;12;12000000;0;0;0;0;700000;0;8000000;0;2;;2;;;;2;;;2;;775000;1;9300000;3;;3;2;12;40;;;40;;;2;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;2;;1;775000;01;0141;6121
20251252;12;2025;8470107;1;1;1;60;;2;919.87795745;50;1;141;1;1;;;1;;1;;2;2;2;2;4;7;;2;2;2;2;1;2;1600000;2;;2;;;1;700000;1;300000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;2;8;;2;;2;;;;2;2;1;0;1;4;;1;;2;;;;;;;;2;;;;1;1;1;2;1;2;1;2;2;2;;2;1;1;1;1;2;2;1;11;;5;5;;1;2600000;01;0141;6121
20251252;12;2025;8470108;1;2;1;60;;2;1142.3709421;50;1;126;1;2;1;;1;;1;;1;2;1;1;12;7;;1;1;1;1;2;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;100000;2;2;;;2;;;2;;;1;1361750;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;40;2;;10;8;;1;;1;1;1;8;1;1;1;0;7;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;25;1;;1;1423500;01;0126;9211
20251252;12;2025;8470109;1;1;1;60;;1;444.09279892;50;1;9522;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;3000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;3000000;1;;3;;6;2;12;54;;;54;;;1;7;;2;;2;;;;2;2;1;0;36;1;;10;;1;10;9510;7310;4;1000000;1;4;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;4000000;95;9522;7412
20251252;12;2025;8470111;1;1;1;60;;2;1122.9465393;50;1;111;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;0;2;0;2;2;2;2;7;;;;;;;;;;;2;;;;;;;;3000000;12;0;0;0;0;900000;0;0;0;0;1;100000;1;233333;;;2;;;2;;175000;1;2100000;3;;4;2;12;63;;;63;;;2;8;;2;;2;;;;2;2;1;0;60;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;20;9;;1;175000;01;0111;6111
20251252;12;2025;8470111;1;4;1;60;;2;1122.9465393;50;1;111;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;0;2;0;2;2;2;2;7;;;;;;;;;;;2;;;;;;;;3000000;12;0;0;0;0;900000;0;0;0;0;1;100000;1;233333;;;2;;;2;;175000;1;2100000;3;;1;1;12;63;;;63;;;2;8;;2;;2;;;;2;2;1;0;48;4;;8;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;1;2;2;1;2;1;1;3;;20;9;;1;175000;01;0111;6111
20251252;12;2025;8470112;1;1;1;60;;2;411.75567075;50;1;111;2;;;;;;;;;;;;204;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;24000000;1;480000;0;0;0;3000000;3000000;0;0;0;2;;2;;;;2;;;2;;0;1;15000000;2;;3;2;12;42;;;42;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;0;01;0111;6111
20251252;12;2025;8470114;1;1;1;60;;2;1122.9465393;50;1;312;2;;;;;;;;;;;;96;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;1000000;3;;1;2;12;40;;;40;;;1;8;;2;;2;;;;2;2;1;0;18;4;;8;;1;14;6121;144;4;250000;1;8;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;9;;15;3;;1;1050000;03;0312;6222
20251252;12;2025;8470114;1;2;1;60;;2;1122.9465393;50;1;312;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;56;1;500000;3;;1;2;12;53;;;56;;;1;8;;2;;2;;;;2;2;1;0;36;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;9;;10;3;;1;56;03;0312;6222
20251252;12;2025;8470115;1;2;1;60;;2;428.07184738;50;1;161;2;;;;;;;;;;;;360;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;600000;1;2;;1;250000;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;600000;1;7000000;1;;3;2;12;40;;;40;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;2;;1;600000;01;0161;7544
20251252;12;2025;8470116;1;1;1;60;;2;689.36031655;50;1;161;2;;;;;;;;;;;;192;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;300000;1;2;;1;300000;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;200000;1;2000000;3;;5;2;12;42;;;42;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;2;3;;60;2;;1;200000;01;0161;9211
20251252;12;2025;8470117;1;1;1;60;;2;280.73663482;50;1;111;2;;;;;;;;;;;;642;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;10400000;12;0;0;1200000;0;4400000;0;0;0;0;2;;1;2500000;;;2;;;2;;400000;1;4800000;3;;9;2;12;63;;;63;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;10;3;;1;400000;01;0111;6111
20251252;12;2025;8470120;1;1;1;60;;2;315.64942552;50;1;113;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;2;1;1;1;6;;;0;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;0;1;700000;3;;1;2;12;35;2;;35;;;2;8;;2;;2;;;;2;2;1;2;180;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;3;;1;0;01;0113;9211
20251252;12;2025;8470120;1;4;1;60;;2;315.64942552;50;1;161;2;;;;;;;;;;;;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;450000;1;2;;1;350000;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;450000;1;99;3;;1;1;12;45;;;30;6;;1;8;;10;;2;;;;2;2;1;0;12;4;;9;;1;30;9211;113;6;;2;8;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;11;;20;8;;1;450000;01;0161;9211
20251252;12;2025;8470121;1;1;1;60;;2;586.82844133;50;1;113;2;;;;;;;;;;;;360;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;5000000;12;0;0;200000;300000;300000;0;0;0;0;1;1000000;1;136000;;;2;;;2;;350000;1;4200000;3;;3;2;12;70;;;70;;;1;8;;2;;2;;;;2;2;1;0;12;1;;8;;2;;;;;;;;1;14;1;1;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;5;5;;1;350000;01;0113;6111
20251252;12;2025;8470122;1;1;1;60;;1;672.89588943;50;1;5630;1;1;;;1;;1;;2;2;2;2;3;1;;1;1;2;2;1;2;800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;48;;;48;;;2;7;;2;;2;;;;2;2;1;9;2;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;2;;1;800000;56;5630;5131
20251252;12;2025;8470122;1;3;1;60;;1;672.89588943;50;1;5021;2;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;;3;;3;2;12;48;;;48;;;1;4;;2;;2;;;;2;2;1;0;4;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;2;;1;800000;50;5021;8350
20251252;12;2025;8470122;1;4;1;60;;1;672.89588943;50;1;5630;1;1;;;1;;1;;2;2;2;2;1;1;;1;1;2;2;1;2;700000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;48;;;48;;;2;7;;10;;2;;;;2;2;1;7;4;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;3;;1;700000;56;5630;5131
20251252;12;2025;8470124;1;2;1;60;;1;893.70066702;50;1;126;1;1;;;1;;2;;2;2;2;2;12;7;;2;1;2;2;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;9;8;;2;;2;;;;2;2;1;0;74;7;;3;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;2;2;2;;2;1;2;2;2;2;2;1;11;;60;2;;1;1423500;01;0126;9211
20251252;12;2025;8470126;1;1;1;60;;2;689.36031655;50;1;144;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;18000000;12;0;0;0;0;5600000;0;1000000;25000000;0;1;200000;1;12000000;;;2;;;2;;2000000;1;20000000;3;;3;2;12;70;;;70;;;1;8;;2;;2;;;;2;2;1;0;48;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;2;14;;;2;;1;2000000;01;0144;6121
20251252;12;2025;8470127;1;1;1;60;;1;875.20663556;50;1;9529;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;100000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;100000;1;;3;;3;2;12;25;1;;5;1;;1;1;;1;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;1;14;;;3;;1;100000;95;9529;7531
20251252;12;2025;8470127;1;2;1;60;;1;875.20663556;50;1;4330;2;;;;;;;;;;;;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;700000;1;;3;;1;2;12;54;;;54;;;1;2;;2;;2;;;;2;2;1;0;2;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;1;11;;30;5;;1;700000;43;4330;7122
20251252;12;2025;8470129;1;1;1;60;;2;605.84384513;50;1;5630;2;;;;;;;;;;;;244;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;640000;1;0;480000;0;0;0;;;;;;;;;;;;;;;;;;2;;;2;;160000;1;960000;3;;3;2;12;20;2;;20;;;1;3;;2;;2;;;;2;2;1;0;84;4;;2;;2;;;;;;;;2;;;;1;2;1;2;2;1;1;1;2;2;;2;2;1;2;1;2;1;1;3;;2;3;;1;160000;56;5630;5223
20251252;12;2025;8470130;1;1;1;60;;1;838.90656132;50;1;161;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;1700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1500000;1;;3;;3;2;12;48;;;40;2;;1;8;;2;;2;;;;2;2;1;0;5;7;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;2;;1;1500000;01;0161;9211
20251252;12;2025;8470131;1;1;1;60;;2;953.26825077;50;1;141;2;;;;;;;;;;;;360;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;3;0;0;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;150000000;12;43200000;3000000;0;9600000;0;6000000;10000000;21600000;0;1;120000;1;3000000;;;2;;;1;1;4000000;1;48000000;3;;8;2;12;60;;;60;;;3;8;;1;;1;2;2;8;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;10;2;;1;4000000;01;0141;6121
20251252;12;2025;8470131;1;2;1;60;;2;953.26825077;50;1;141;1;1;;;1;;1;;2;2;2;2;120;7;;2;1;2;1;1;2;1500000;2;;2;;;1;800000;1;300000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;3;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;8;3;;1;2600000;01;0141;6121
20251252;12;2025;8470132;1;1;1;60;;1;723.60593805;50;1;127;1;2;2;12;1;;1;;1;2;1;1;180;7;;1;1;1;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;42;;;42;;;6;8;;1;;1;1;1;14;1;1;1;0;12;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;20;5;;1;1423500;01;0127;9211
20251252;12;2025;8470132;1;3;1;60;;1;723.60593805;50;1;4711;1;1;;;1;;1;;2;2;2;2;36;1;;2;2;2;2;1;2;1200000;2;;2;;;1;200000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;84;;;84;;;2;7;;2;;2;;;;2;2;1;24;6;4;;1;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;1;1;2;;1;1;1;1;2;2;2;1;3;;15;5;;1;1400000;47;4711;5230
20251252;12;2025;8470133;1;1;1;60;;1;638.14294393;50;1;4111;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;1400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1400000;1;;3;;3;2;12;48;;;48;;;1;9;;2;;2;;;;2;2;1;0;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;2;;1;1400000;41;4111;3123
20251252;12;2025;8470133;1;2;1;60;;1;638.14294393;50;1;5619;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;;3;;3;2;12;24;2;;24;;;1;1;;2;;2;;;;2;2;1;0;48;1;;10;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;800000;56;5619;5120
20251252;12;2025;8470134;1;1;1;60;;1;838.90656132;50;1;161;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;;3;;10;2;12;48;;;24;6;;1;8;;2;;2;;;;2;2;1;0;6;1;;1;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;1;1;2;;2;1;1;2;1;2;2;2;11;;40;3;;1;800000;01;0161;9211
20251252;12;2025;8470136;1;1;1;60;;1;829.00708401;50;1;8413;1;2;2;11;1;;2;;2;2;2;2;40;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;4000000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;4000000;1;;3;;1;1;12;40;;;40;;;9;7;;1;;1;1;2;4;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;2;11;;3;2;;1;4000000;84;8413;2411
20251252;12;2025;8470138;1;1;1;60;;2;488.79976323;50;1;5630;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;2800000;1;0;2000000;0;300000;0;;;;;;;;;;;;;;;;;;2;;;2;;500000;1;6000000;3;;3;2;12;48;;;48;;;1;1;;2;;2;;;;2;2;1;6;48;1;;10;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;3;;1;500000;56;5630;5246
20251252;12;2025;8470138;1;2;1;60;;2;488.79976323;50;1;161;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;700000;1;8400000;3;;3;2;12;40;;;40;;;1;8;;2;;2;;;;2;2;1;0;36;7;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;20;2;;1;700000;01;0161;9211
20251252;12;2025;8470139;1;1;1;60;;1;815.83142273;50;1;9602;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;7;;;;;;;;;;;1;1800000;1;0;1200000;0;0;0;;;;;;;;;;;;;;;;;;1;2;;2;;600000;1;;3;;3;2;12;48;;;40;2;;1;1;;2;;2;;;;2;2;1;0;12;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;600000;96;9602;5142
20251252;12;2025;8470139;1;2;1;60;;1;815.83142273;50;1;121;1;1;;;1;;1;;2;2;2;2;36;7;;2;2;2;2;1;2;1600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;40;2;;3;8;;2;;2;;;;2;2;1;0;24;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;30;2;;1;1600000;01;0121;6112
20251252;12;2025;8470140;1;1;1;60;;1;631.03885994;50;1;122;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;700000;1;;3;;5;2;12;48;;;36;6;;1;8;;2;;2;;;;2;2;1;0;36;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;20;8;;1;700000;01;0122;6112
20251252;12;2025;8470141;1;1;1;60;;1;437.5555043;50;1;5021;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;2000000;1;;1;;3;2;12;42;;;42;;;1;4;;3;;2;;;;2;2;1;0;240;5;;11;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;3;;1;2000000;50;5021;8350
20251252;12;2025;8470141;1;2;1;60;;1;437.5555043;50;1;8530;1;2;1;;1;;1;;1;1;1;1;432;2;;1;1;1;1;5;1;5900000;1;550000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2500000;1;5900000;1;2900000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;36;2;;0;3;;10;7;;1;;3;;;;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;3;;5;2;;1;5900000;85;8530;2330
20251252;12;2025;8470143;1;1;1;60;;2;560.76623176;50;1;5619;2;;;;;;;;;;;;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;1000000;1;0;500000;0;150000;0;;;;;;;;;;;;;;;;;;2;;;2;;350000;1;4200000;3;;3;2;12;21;2;;8;7;VIAJANDO POR MOTIVOS FAMILIARES;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;1;14;;;3;;1;350000;56;5619;9411
20251252;12;2025;8470144;1;1;1;60;;1;1005.0467459;50;1;5611;1;1;;;1;;1;;2;2;2;2;0;1;;2;2;2;2;1;2;900000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;48;;;48;;;2;7;;2;;2;;;;2;2;1;6;7;7;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;2;;1;900000;56;5611;5120
